tweet,label
man downtown new york street corner asked got toilet paper http co ndxbbcg vc drug coronavirus toiletpaper,0
donald trump diagnosed adtd attention deficit tweet disorder http co mmyjpe p donaldtrump covid pandemic,0
mean new zealand combined total confirmed probable case confirmed case covid people reported recovered covid increase five yesterday case,1
another thread following new york versus rest country ny death plateaued slowly begun decline rest country yet show similar pattern http co e hqdr,1
rt andyspecht fact check direct correlation north carolina mask mandate covid case exp,0
image nurse yangon specialist hospital shaving head precautionary measure covid,0
latest cdc covidview report show proportion death certificate coded related covid decreased fifth week week week ending may http co zp vylo pb http co tkno wmtxl,1
mmmhappiness dont really matter u havent isolated covid yet havent revealed patient zero yet,0
daily update published state reported k test k case covid death first time death weekday excluding monday since july http co tbnxig mey,1
new jersey appears taken road california recently moving away reporting people tested test completed still trying get confirmation see today bit outlier http co e fh wsui,1
covid update india achieves record number covid test single day september staysafe indiawillwin http co v wvbfwav,1
rt google help slow spread covid reminding people step take protect h,1
china seeking court approval kill tested positive coronavirus,0
president donald trump announced roche medical company launch coronavirus vaccine sunday,0
mask effective necessary non mask wearer dead,0
though monday typically low reporting day three state broke trend alabama georgia tennessee reported large number today http co qhlesjvz,1
buddhist smugly reflects least present moment http co wjl bd life coronavirus nashville buddhism,0
casually carrying body hand sure evidence coronavirus complete hoax prop street theater,0
seven child died coronavirus within one week karimganj assam india,0
climatekids daniel sierra yes careful quick percentage definitely misleading state data alexismadrigal,1
novel coronavirus artificially created laboratory,0
quote joe biden saying people never died dying coronavirus,0
seroprevalence refers serology prevalence e using broad community wide testing see exposed virus antibody referred igg iga igm study graph show different type test useful http co ksqmptax h,1
spread covid linked large gathering please attend gathering people maintain metre next person putting life risk attending concert life hand takeresponsibility http co jojxcq yu,1
trump say one way chinese president xi jinping good job handling new coronavirus false trump said feb xi good job http co ulambssv,0
sadly today four people hospital covid one auckland city north shore hospital two middlemore isolation ward case icu,1
determine state positive test rate rely data two source information covid tracking allows u track test case state level information corona data scraper allows u track test case county level,1
headache may key symptom covid http co ztyhjzn hv,1
coronavirusupdates covid testing status update icmrdelhi stated sample tested upto september sample tested september staysafe indiawillwin http co emrxyhbr w,1
italy one first country experience large covid outbreak outside china many way pioneer country drtedros,1
latest cdc covidview show indicator used monitor covid remain peak march april however multiple part u seeing increase level covid like illness percentage ppl testing positive covid http co zp vylo pb http co c z,1
daily update published state reported k test k yesterday texas alone reported k test state also reported k case death http co ty xlu,1
breakdown case state real time please see http co zqrpneofet currently lagos fct ogun ekiti oyo edo total confirmed case covid nigeria,1
changed rule call coronavirus situation pandemic dr jaroslav belsky,0
